VegID,EmissionType,EF1,EF2,EF3,EF4,EF5,EF6,EF7,EF8,EF9,EF10,EF11,EF12,EF13,EF14,EF15,EF16,EF17,EF18,EF19,LDF3,LDF4,LDF5,LDF6,EcotypeID,SpFrac,Gtyp
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6936,0.021206334,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6937,0.046677478,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6938,0.024613061,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6939,0.004299537,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6940,0.00250632,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6941,0.027329865,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6942,0.019600135,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6943,0.013981217,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6944,0.010236556,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6945,0.102009954,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6946,0.04056538,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6947,0.040817122,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6948,0.073505535,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6949,0.05276848,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6950,0.015312249,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6951,0.005941351,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6952,0.002156063,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6953,0.004366193,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6954,0.169250207,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6955,0.018834328,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6956,0.01928029,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6957,0.027662074,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6958,0.040280438,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6959,0.018379031,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6960,0.052902999,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6961,0.032879808,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6962,0.017075308,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6963,0.034985873,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6964,0.015480097,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6965,0.06824312,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6966,0.104635683,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6967,0.052206206,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6968,0.029362966,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6969,0.059404082,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6970,0.03248891,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6971,0.005899996,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6972,0.012137918,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6973,0.012091865,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6974,0.089052302,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6975,0.002920671,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6976,0.010839854,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6977,0.019448084,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6978,0.038736882,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6979,0.02194594,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6980,0.045433583,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6981,0.032134623,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6982,0.033540051,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6983,0.079695211,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6984,0.035497911,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6985,0.020338023,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6986,0.038428138,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6987,0.004885768,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6988,0.024364923,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6989,0.011065497,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6990,0.013967308,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6991,0.018274121,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6992,0.016294783,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6993,0.011093926,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6994,0.027542607,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6995,0.007792907,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6996,0.19221823,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6997,0.015097641,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6998,0.02082391,Tree
Pyrus,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,6999,0.147249335,Tree
Pyrus betulifolia,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2254,0.0,Tree
Pyrus betulifolia,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2350,0.000304273,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2203,0.001085776,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2212,0.01029,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2214,0.008974,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2215,0.000163,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2219,0.01369,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2221,7.69e-06,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2223,0.02862,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2227,0.001865,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2230,0.072727273,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2231,0.072727273,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2241,0.072727273,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2243,0.072727273,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2246,0.013240642,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2254,0.1022,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2257,0.002697938,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2257,0.000755258,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2257,0.000313093,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2260,0.013408163,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2260,0.001594898,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2262,0.017748296,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2262,6.45e-05,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2262,4.2e-05,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2265,0.06572,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2266,0.0091,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2267,0.000106074,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2272,0.04735,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2279,0.004023,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2279,4.32e-05,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2282,0.003274364,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2291,0.00786017,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2295,0.001399,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2299,0.01432,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2306,0.01421,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2306,0.0008297,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2307,0.01388,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2307,0.0001481,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2309,4.3e-05,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2314,0.003395,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2317,0.01826,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2318,0.0064,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2320,0.008172,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2321,0.011083744,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2324,0.005582,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2329,0.0001949,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2331,0.0257,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2332,0.002293192,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2343,0.005483,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2343,9.29e-05,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2344,0.0257,Tree
Pyrus calleryana,Pyrus,0.01,0.02,0.02,0.05,0.01,0.01,0.1,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1.0,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4,2349,0.01407,Tree
